element_id,rating,name,text,word_count,sd,ave_sentiment
658,5,Butros,Had a very itchy a$$hole for over a week.  Did some googling and figured it was a$$ cancer or pin worms.  I didn't want to goto my local Dr. due to the nature of the simptoms.  I found Plush Care I was talking with a Dr. from Plush Care within a hour.  She recomened I change my diet to have more fiber.  After a week I was tottaly cured and didn't need any drugs.  I got saved me from a very embarassing visit to the ER room since my normal Dr. was booked for weeks.,96,0.406920087784688,0.107722729511233
659,5,Larry,I went to Plush Care for an upper respiratory ailment. Their diagnosis was spot on. And their attention to detail and care was far beyond what I typically receive at my local doctors office.,34,0.0916080370862971,0.260097915657197
660,5,Codey Trzeciak-Reuter,"During a recent business trip to San Fransisco I came down with a very serious ear infection. Without having any idea of local doctors offices a quick call to my friend brought me to Plush Care, and the service was fantastic! Within an hour I had an appointment and was speaking with a great doctor. Service couldn't have been better, will use in the future, great company!",67,0.545378669320657,0.10019659998656
661,5,Elaine Matthews,"I found PlushCare for a UAT in the wee hours.  I clicked for an appointment, and the physician called right on the minute (I could have web cam, but don't have a camera).  He took a good history, then sent a prescription to my pharmacy.  The entire thing took 11 minutes (about the time your regular physician will spend with you), without the driving and the waiting.  NOT ONLY THAT, he gave me a special number to call for immediate assistance if anything was untoward.  Highly recommend.",86,0.262909311384517,0.178731540392164
662,5,Brandon Taylor,Easy to setup appointment. Doctor was thorough with his questions and actually listened to everything i had to say. Very pleasant experience.,22,0.416079623650449,0.565809791429496
663,5,Euwyn Poon,"Plushcare saved me when I had strep throat.  I was new to town so I didn't know a good doctor off-hand.  As I was sick, I also wasn't in the mood to look up doctors and call around to a bunch of places and make appointments for who-knows-when.  I wanted to talk to a doctor quickly, and Plushcare came through perfectly after I stumbled upon it via a Google ad.  Within 30 minutes I was talking to Dr Mai Shiota, who was incredibly professional and attentive.  She wrote up a prescription, and 10 minutes later I picked up my antibiotics at the Walgreens downstairs.  The whole process from first landing on the Plushcare site to having antibiotics in my hands was less than an hour.  Plushcare is the way most simple medical issues should be dealt with.",138,0.257595998834026,0.0207391346715342
664,5,Brandon Taylor,"This last weekend I was in New York for a close friends wedding and it was my first time to the city. On my fourth day there, my ear started to hurt, two days more and I couldn't handle it anymore.  Plus all the music and shrieking children didn't help at all. After searching urgent care on yelp I found PlushCare, their system seemed easy enough. I was able to make an appointment on my phone and get my prescription to cvs in about an hour. Im happy to say using PlushCare was well worth the effort.",97,0.289867745878244,0.177150234500668
665,5,Chris Moberg,"After being sick in bed for days, not wanting to move -- I knew I should see a doctor, but nothing is worse than having to drag your exhausted body to the office. So, I did a quick search and found PlushCare. It was so convenient and I was diagnosed quickly so that I could start feeling better faster. The doctor was so considerate and each step of the way! 5-stars!!!",70,0.672267535212685,0.138257536974756
666,5,Tina McMinn,"I was sick with a cough, sore throat and ear ache. I spoke to a doctor within 45 min. And I had my prescriptions within the hour. Thank you PlushCare and Dr Mark Allan for excellent service. I will recommend PlushCare to EVERYONE!",42,0.556019216526787,-0.0781892646353781
667,5,Roger H.,"I was sick with an acute bronchitis- but heavy like pneumonia. I have had asthma lifelong and the throat tickle started on Tuesday and by Thursday I had to abandon my camping trip- head home to recover.. My regular doctor would not let me """"slide in"""" (walk in) on Thursday and at 4pm the local urgent care had 20 patients ahead of me...and they close at 6pm. Looking on the computer for any local doctor...I came upon Plushcare??? Heck....Having no idea what to expect---called---had second thoughts---hung up.. They called me back hmm. The rest is good history...a quite thorough phone exam...a prescription sent into my local CVS... and it's Saturday and some very nasty stuff gone from my lungs and on recovery road. Dr Wantuck is on my """"rolodex"""" !  Thank You.",138,0.378181618160175,0.0068771578350898
668,5,Ronnie CG,I am very happy and very much pleased with the PlushCare Urgent Care. Thank God there is this website available to speak a doctor asap that would prescribe medication asap. I highly recommend this to everybody. I already shared my experience with Plushcare to my friends and family and give it a try even if they have their own doctor already. This is perfect if you need a doctor right away especially when you can not reach your doctor yet or your personal doctor is on vacation. Please check the website.,91,0.345684807823316,0.513351654199205
669,5,Mark Junior Mac,Obtained an appointment quickly. Great customer service. US Doctor that I can understand. Affordable!! Caring Doctor. All around awesome service.,20,0.356823047383018,0.548117186754317
670,5,Hannah Haus,Dr. Rudy was prompt to call at the appointment time. He listened to my needs and responded with care and concern. I liked that I got to rest at home and not have to wait in an urgent care with other sick people. It really took the stress level down. The pricing was reasonable and I will most assuredly will use this service again! Plush is the Uber of the healthcare world! Thanks again!,74,0.247895990406581,0.177864475978995
671,5,EffieReali,"Such a flawless system!  Was able to see a doctor immediately and my experience thus far has been overwhelmingly positive.  Great company, great leadership and a fantastic vision!",28,0.347779657371916,0.406831709611622
672,5,DAWN,ALL I can say is that plushcare is amazing. I cant believe this hasn't been around longer it is in great need. I was treated by Dr. George Rudy for an awful infection. I don't have insurance right now and it was critical I got care. When my new insurance comes I am still going to use plushcare for these kinds of treatment. I have made a full and perfect recovery. He was so kind and helpful while taking as much time as I need to hear me out and treat with with excellent medical care. You can hear how smart and qualified he is while still being sensitive and kind. I didn't have to sit in an urgent care while being in extreme pain and discomfort and it was so quick and easy. The pharmacy was close and I am still so gratefuk for this service. Plushcare don't ever go away!!! Even the customer service that I called prior was extremely kind and helpful. FIVE STARS!!!,167,0.308612651265626,0.171172528798712
673,5,Joshua Fourrier,I was treated and picked up my antibiotics within an hour. All done over the phone. Very friendly doctor. They've earned a new customer for life.,26,0.342555688616952,0.313733032307992
674,5,Maritza Valle,"I am so glad that I finally decided to give PlushCare a try. In fact, after my consultation with Dr. Nuwer I told myself that I should have called earlier. I was fighting an awful cold that didn't seem to get any better. She took time to ask me in depth questions and gave me options. Very patient. I felt that this was better than going to a doctor's office where I usually feel rushed after waiting forever in the waiting area. I feel so much better after I followed her treatment. I have the option of calling her back in five days if I feel that I am not getting better. There is no doubt that I will use Plush Care again. It was so easy to schedule a time to talk to Dr. Nuwer. I definitely recommend this service to anyone.",143,0.369809145958415,0.174527946451069
675,5,dianne doss,"I discovered PlushCare while traveling.  I needed a prescription but was in route to New York and found their website by chance.  After a phone consultation with one of the PlushCare doctors, I had a prescription waiting for me when I arrived.  I have used the service, and the same Doctor, several times.  Even here at home I just schedule an appointment and receive immediate response and satisfaction.  My schedule is very busy and not having to sit in a waiting room full of other ill patients makes this service even better!  This is a unique service which I intend on using again and again.  Thank you, PlushCare!!",108,0.226760297287704,0.219988966844817
676,5,Heather Erwin,"Seriously can't say enough great things about PlushCare. I had called my regular doctor this past Friday morning about a problem I was having and spoke to her staff team. After describing the problem, I was told that the doctor would give me a call by the end of the day. I waited all day for the call, that I never got. Finally, when I was close to giving up on Saturday morning I found PlushCare. I called and spoke with Casey and he was extremely helpful in booking my appointment to get the help i needed. I talked with the doctor and was sent a prescription to my local CVS all before noon. I am so happy that I found PlushCare and that I was able to get my question answered and get the help I needed quickly. I don't know that I'll be going back to my regular doctor after having such a great experience with PlushCare.",159,0.223748624370352,0.108004049953595
677,5,Ryan Harrison,"A sore throat turned into a 103 degree fever on a Friday night and there were no nearby urgent care centers that were open. I was a little bit wary of a company that provides health care over the phone but I was in a bind. I called and made an appointment. An hour later I spoke with the Doctor who diagnosed me with strep throat and prescribed antibiotics. I picked them up that night and by morning had turned the corner.I'm not sure if this is the best service for everyone, but it worked great for me.",98,0.325905207611396,0.0646720017211256
678,5,Mark Rossington,"Due to heavy work commitments, I was unable to see my primary care physician or visit an urgent care after hours.  From start to finish,  PlushCare delivered on their website promises.  The sign up process is easy and I was able to schedule an appointment that began 15 min later.  Dr. Wantuck called precisely 4:45 pm and was very easy to talk to.  He asked all the appropriate questions about my illness, medical history and current medications.  I was able to ask all of my questions and get clear answers.  He called in my prescription to a local pharmacy immediately after the call and also promptly emailed me lab test orders.  They use SonoraQuest labs in AZ and it was easy to complete the required tests the next day.  I was able to view my results online via Sonora Quest and had one abnormal finding.  I called the 800 number and Patrick was very helpful.  Dr.  Wantuck called me back in 15 min.  He explained the result and answered all my questions.  There was no sense on my end that he was trying get off the phone and move on to the next patient.  If can't see your doctor promptly, are too sick to sit in urgent care, or you have scheduling problems like I did, PlushCare is your answer!  I will use this practice again without hesitation!",224,0.25848251526243,0.18450178405627
679,5,Alysia B.,"Yes. I'M rating this 5 stars. At first I was very skeptical about the service. I initially went online looking to schedule an appointment with walgreens take care clinic to address the ongoing issues with my shortness of breath, wheezing and nothing but ongoing coughing. All this caused by bronchospasms that I was previously diagnosis with last year of 2014 when I went to the ER for shortness of breath and wheezing. I was prescribed an  Albuterol inhaler as needed for wheezing and shortness of breath. Months went by and I finally took my last puff on my inhaler. So I dealt with this for quite some time without a prescription because I had no insurance due to being laid off. One night I could no longer take after doping myself up on 75mg a night of benadryl just to help deal with my allergies and my shortness of breath so i decided I would go to the take care clinic and that's when I came across plushcare, I did extensive research and looked on BBB and saw that they were legit and a had alot of good reviews. So I took a chance because for one it would be cheaper than paying $100 plus other fees to go to the take care clinic and not having to go to the ER for sure would save me a lot of money. NOTING that when I went to the ER last year for the shortness of breath I racked up $592 in medical bills just to receive a nebulizer treatment and steroids. But with plushcare I paid $69 for my appt and $58 for my inhaler with a $10 discount plushcare provides you with or without insurance. I'm from Chicago, IL so I had the pleasure of having James Wantuck, MD as my doctor. He called me at the specified time I had set up, ask me very detailed questions regarding medical history, medications and so forth, he was very kind and understanding and even told me what type of environment to avoid given my condition. What I also liked most was his willingness to make sure that the medication prescribed was going to be effective and if it didn't work to follow up with him so we can go to plan B. So yes I will be using this service moving foward. I told my family, friends and coworkers about this. Pls understand this is not a scam. Don't knock it unless you have tried and if u knock it well to bad for you, but I have my solution for not waiting for hours or even days to see a doctor and saving money. So thank you Plushcare and most of all Dr. Wantuck.",448,0.41285323959798,0.016717321058105
680,5,julie,"came across PlushCare while searching for urgent care options in Oak Harbor, Ohio. I was not necessarily looking for treatment during my call. Instead I was primarily calling to determine whether I needed immediate medical care for a set of symptoms that could have possibly related to a serious medical condition. I tried getting in to see several local doctors with no luck that day, so this seemed a convenient and viable alternative.The scheduling process was easy (though be aware that the time zones on the schedule may be for CA time and not your own) and I received a call promptly at my scheduled time. So far, so good.But what REALLY amazed me was the quality of the interaction between my doctor and me. He listened carefully and didn't rush me at all. He asked questions directly related to my specific concerns. Once I finished presenting my symptoms and concerns, he asked great questions. I've noticed often that doctors do not pick up on nuances or listen carefully and end up jumping to conclusions instead.After I finished sharing my symptoms, Dr. Wantuck summarized which of my symptoms concerned him and which did not. Since I was trying to evaluate how serious my symptoms were, this was extremely helpful. He was sensitive, compassionate, and I could tell that he was taking my situation seriously.Being candid, I will say that I had a high level of skepticism about the online doctor experience. I questioned the credentials of the doctors that would provide service this way, and didn't expect such a satisfying, professional experience. I have recommended PlushCare to many friends and family since my first experience and will certainly use the service again in the future.",289,0.257879987506605,0.0952287331235388
681,5,LAT,"I was on vacation in the bay area when I recognized the early signs of a UTI (sorry if TMI). All I can say is THANK GOODNESS my cousin knew about PlushCare. I called, made an """"appointment,"""" explained my symptoms to the PC Doc and got my prescription, all in less than a couple of hours. It was a no-nonsense, easy-to-use system and it was perfect for someone traveling, or who just doesn't have time to mess with making an appointment for a week from now when it's too late.",93,0.307038269460413,0.248460384673298
682,5,Sean B,"A friend recommended I try plush care before going to the visiting my local doctor for a sore throat/sinus/sore ear drums that wouldn't go away. I signed up online and booked my appointment and was speaking with a doctor an hour later via phone. The doctor was extremely professional and courteous. I explained my condition to her and she asked me a couple of questions. After our 10-15 min conversation she had diagnosed me with a ear infection. My prescription for antibiotics was available for pickup 30 minutes later. This was the most simple and REASONABLE """"doctors visit"""" I have ever had. I hope to not get sick anytime soon but if i do, I will definitely use Plushcare again and recommend it to everyone I know.",127,0.389227310491635,0.283876749122616
683,5,Craig Thompson,"I used PlushCare for the first time after being referred by a friend. It was easy and convenient, and I will definitely use it again.",25,0.169705724260543,0.341880146920896
684,5,Matt Wlkr,I have been fortunate to be able to use PlushCare a few times and have always had a great experience.Skipping the 30 minute drive to the doctors office just to find out they are running behind and having to wait an hour makes PlushCare well worth the affordable cost. I have been diagnosed and prescribed medicine without even leaving my house. I have recommended PlushCare to all my friends and family and highly recommend it to anyone else. You will not be disappointed!,83,0.175038074829337,0.312905698749124
685,5,Cameron M.,Couldn't be any happier with my experience. Great staff that was extremely helpful and accurate. Everything was done in a very timely manner!! Will be telling everyone and anyone I can about PlushCare!,33,0.509561259290205,0.287402985975485
686,5,Jen Restori,"I don't know you about you, but typically I find that I get sick over the weekends or when I am on vacation.  I was recently sick during a weekend and I had heard about Plus Care.  I thought, why not give this a try since I would have to pay a copay for an urgent care that would force me to leave my house. Anyway, I scheduled the call, I video chatted with the doctor and he called in a prescription for me.  This was all from the comfort of my home while I was in my PJ's.  Shortly after the call was completed, my husband went to the store to pick up my medicine and I got to stay at home, in bed, resting.  The doctor was understanding, efficient and provided me with the cold medicine I needed to get better.  Can't say enough about the great experience!!!!!!",150,0.19951704089444,0.144342642917122
687,5,Danielle Williams,Amazing service I loved how simple and fast and how I got to pick the exact time. Very helpful staff. I will send everyone my way here:),27,0.393581205072725,0.446414734069981
688,5,Dan Edwards,"I had a common medical problem and used plush care after a recommendation from a friend. I was a bit skeptical at first but it was a great, comceiment service. Setting up the appointment was easy and I spoke to a doctor that day from my home.",47,0.203525753691408,0.36066565041637
689,5,Audrey,"I was nervous at first with this being a scam. At the time I didn't have a car so I couldn't drive to the Doctors. I gave it a shot and was pleasantly surprised how fast it was to schedule a phone appointment (45 minutes). I was able to submit photos to help the doctor. They were able to give me a prescription and my husband picked it up on the way home. If your nervous about this service, let me reassure you they're REAL, they care and are able to help and give prescriptions. This will always be my first option in the future. And you cant beat the price!",110,0.204450079113354,0.0382696619245556
690,5,casey,"I googled Urgent Care and Plushcare came up but I didn't understand completely what they did, so I called for an explanation. I couldn't believe how easy it was to speak to a doctor so I booked an appointment. It didn't take long at all speaking with the doctor and within an hour I picked up my prescription. What a great idea and service. I definitely will be using Plushcare again. Thanks!Casey",73,0.374439512405251,-0.0470025613968399
691,5,Surya,"Saved me from the agonizingly long urgent care visit. Was under the weather, with cold and slight fever and Plush care came across my google search. Tried it for the first time and the experience was amazing. After talking to the doctor from my home, the prescription was filled and waiting for pickup at the nearby CVS. Can't imagine why i haven't tried this before. Definitely the future!!",68,0.0914961983112007,0.0545780719510727
692,5,John,"Quick response, and great to be able to make an appointment instead of sitting in a virtual or real queue. Doctor called promptly at the scheduled time, asked detailed questions and understood the issue I was experiencing. I felt that I received the same, if not better, exam compared to a traditional urgent care center without having to drive across town, wait and end up paying more than the PlushCare fee. Obviously this service isn't going to help when you need stitches, but seems like a great option for any condition that can be described over the phone without need for a physical exam or intervention from the treating physician.",110,0.196302860901423,0.0479062527900284
693,5,Cristina,"Here I am at home with a sick son and not feeling well.  I didn't know what I was going to do since I had a pretty good idea that my condition required antibiotics.  The last thing I wanted was to take my son to a walk in clinic and wait four hours to get a prescription.  I went online and searched for clinics nearby and came across the add for Plushcare.  At first I was skeptical, but when I read their website information it made perfect sense and was an answer to my dilema!  I made an appointment online and within a half hour I was on the phone explaining my symptoms to the doctor.  Within two hours I had my prescription and was able to relax and take care of my son.  Everybody is so busy these days and I can only speak for myself when I say that having an option like this is a HUGE help amd stress relief.  There have been times in the past that I have been in a similar situation and had gone a week before i was able to seek medical care.",191,0.279964116858557,0.0755569276983184
694,5,Brent,"I travel often on business and, unfortunately, am prone to sinus infections. I can't tell you the number of times I've been faced with severe sinus congestion and a mandatory business trip within the next couple of days. In the past it's been nearly impossible to see a doctor in time to address both my health and business needs, and I've been forced to travel with severe sinus or ear pain.  But now, PlushCare has developed the perfect solution.  Having top-quality healthcare available when an illness strikes is what we all need -  in my case, it's absolutely essential. Thank you PlushCare!",102,0.480054587492332,-0.0279738927025433
695,5,Kandace,"I highly recommend this company.  I wait an average of 2 weeks to get an apt with my doctor, or my kids pediatrician. Then I wait in a crowded waiting room for sometimes hours, just to see the doctor for 5 mins. My husband found Plushcare.com at 7:15 am, and I was talking to an actual doctor at 9:15am, the same day. They even called in a prescription for my sinus infection to my pharmacy. It was quick, convenient,  and extremely helpful. I have already told my friends and family about plushcare, and will continue to spread the word. I'm so glad my husband found this company!",105,0.426669307548942,0.246629562731435
696,5,Raymond Tong,"My experience with PlushCare has been more than satisfactory. It's comfortable, because the doctors are all trained from top-tiered schools like UCSF and Stanford, and their professionalism clearly reflects it as well. The cost of ALL visits (they'll keep seeing you until you've solved whatever it is you called in for originally) was $45, which is so much cheaper than the actual copay of urgent care firms. And the people working at the company were super friendly in receiving feedback about my experience and how they could improve the process. Great company, great service—really excited to see it expand geographically!",101,0.149388920544701,0.682326385307037
697,5,Heather,"This was the easiest doctors appointment I've ever booked. I was able to make an appointment for the same day, talk to the doctor and get the help I needed. This is something that I will definitely use in the future and recommend to my friends and family.",48,0.0959663389082052,0.157268317652941
698,5,Johnny Cowan,"I am a business traveler who lives in Florida and commutes to the Bay Area for work each week.  Yesterday I realized my allergies had turned into a sinus infection, and by last night I realized it was a BAD sinus infection.  I went online to search for Urgent Care locations close to my hotel, and PlushCare was an option that came up.  I clicked on the link, and intrigued, I decided to book an appointment for a telephone consultation.  I figured that if it was too good to be true--and I was convinced it would be--I could then leave to go find a bricks-and-mortar urgent care location.PlushCare DELIVERED on their claims.  The physician called me within two minutes of the appointed time, and I received a confirmation phone call shortly after booking the appointment.  Within 10 minutes of finishing my conversation with the physician, I checked my CVS mobile application and my prescriptions had been received and were being filled.$40 copay on my insurance for a visit to an Urgent Care with a lengthy wait, as opposed to a $49 fee for a phone call consultation in the location of my convenience and a speedy course of treatment?  Done.PlushCare has a very satisfied customer who will use them again if I have a problem they can help me with.",224,0.26110568191325,-0.0349345043972098
699,5,Carol Connors,"I was visiting Lake Tahoe and none of their urgent care centers are open on Sunday.  I knew I had a sinus infection stemming from a virus that would not go away. The doctor was very thorough in my diagnosis, making sure that his treatment would be the correct one.  After one day on the antibiotics I felt human again. I was able to start my recovery without having to wait until a weekday and did not even have to leave the house.",83,0.169258079316558,-0.0350334173286799
700,5,Stephanie,I am on a business trip across the country from home and woke up with a wicked UTI. I'm not familiar with the Coronado area and really didn't want to go to an urgent care or ER and contract something worse. I was hopeful when I found this company on a Google search but didn't believe this service could be true until Dr. Obrien called me on time. We talked for 12 minutes and he called in a prescription to begin my healing. He even called me later to see how I was doing. I'm so thankful and already feeling better. I would recommend this service to anyone. Thank you.,109,0.348314641008788,0.231698831083085
701,5,Craig Mellon,"My daughter had a cough and wasn't feeling well and my ex-wife decided to drop it on me in a text. I called urgent care and they didn't have an appointment available until four days out.  When I goggled urgent care to find a different location I found PlusCare. I figured $10 bucks in gas, $15 deductible, 2-3 hour wait, hanging out with a bunch of sick people; or making dinner, helping with home work, and going about our evening as planned. It was a no brainer! My Daughter thought it was REALLY COOL !  Doctor Miller called us right on time. W H A T !   yes, right on time. We then went into a video chat and after several minutes Doctor Miller was able to decide what was the best remedy for the situation. My Daughter asked how long do you think it will be before you can x-ray, do blood pressure and temp over the CPU. I would think sooner then we think. This is the way of the future and I am glad we were able to use PlushCare, Thanks Google. Another great point to make is Dr. Miller spent more time we us then most doctors have in the past, We didn't feel rushed ! Thank You Dr. Miller ..",210,0.388726307741745,0.288495759675035
702,5,mia,I had been sick for three days and wasn't getting better. I knew I needed antibiotics but the thought of getting out of bed and driving myself to the doctor was inconvenient. I googled urgent care and plush care came up. For $45 I have it a shot and I am glad I did. It saved me a lot of money and hassle. Highly recommend it. The doctor was knowledgable and knew right away that I had strep throat. :-),78,0.34327055304509,0.14675936092515
703,5,Marcy,"My daughter had tonsillitis.  I knew it was tonsillitis because of the temperature on the thermometer and the nasty white stuff on her tonsils.  I've seen it before.  I knew she needed antibiotics.  But to have to run out to urgent care with a sick kid...not good.  Plus, it's very expensive.I decided to look online for a """"new urgent care"""" for my sick daughter, and stumbled across PlushCare.  I thought it was too good to be true.  Handle the situation over the phone (or video chat if you like?).  $45?!!  If it worked, it would be the best thing ever.  I made an appointment, put in my daughter's info, and the doctor called right on time.  She was very cheerful and professional.  She spoke with my daughter for a few minutes and that was that.  She double-checked with me regarding allergies to medicines.  Within an hour I had antibiotics in my hand and could get my daughter on her way to recovery, without her ever having to leave her bed.  Thanks for this wonderful service!",177,0.408361793111426,0.075619598669848
704,5,Ryan Lyles,"Easily one of the best services I have used. Seamless end to end, super fast, if I could rate this service higher I would. Doctors were punctual, professional, and I was diagnosed in no time.",35,0.220071218899178,0.388466268507863
705,5,Marlene Bullock,"First off...I never write reviews...but I am today, I do, to sing the praises of Plush Care!!!   Soo nurses are infamous for going to work sick..I had a bad case of the flu, went back toooo work too early and developed symptoms of a uti.  I couldn't miss any more work and found PlushCare on line bout 50 minutes before my shift!!!!  I signed up, called and was able to get a phone appt with Dr George Rudy for 230pm.  I spoke to him on my way to work and he called in a script , with a coupon and I started on the med and my symptoms are gone and I'm feeling so much better!!!  Dr Rudy was very professional and immediately took care of my problem!!I would highly recommend this service to any of my colleagues..it is a quick and inexpensive way to be treat a known problem!!!  No waiting for an appt, or in urgent care for antibiotics.  I am beyond satisfied and am so grateful to Dr Rudy and the service that PlushCare offers!!!",181,0.367721770997803,0.215166893751742
706,5,Greg Benson,I'm very please with this service. Dr. Marks was very nice and professional. His diagnosis was good resulting in my quick recovery.  Thank You.,24,0.226571861707493,0.639042628400788
707,5,jay wade,"George was thorough, caring and knowledgeable. Being VERY wholistic myself, I liked that he recommended every possible remedy before resorting to drugs. I love the free follow up if necessary, and saved AT LEAST $165 over a walk-in clinic. I will definitely use them again if I have the need to.",51,0.266938280171713,0.341201268792463
708,5,Michelle,"Dr. George Rudy was not only pleasant and efficient but also professional and courteous.  When it became obvious I had a bladder infection I was DREADING going to the doctor or urgent care....two hours of wasted time to pee in a cup and have the doctor then say, """"Yup...you have a urinary tract infection...""""  Dr. Rudy asked specific questions, was thorough in explaining  what I needed to do to deal with the discomfort and then called in my prescription to a pharmacy 1 block from where I lived....all from the comfort of my home!!!!!!  Great service, and I'll be using it again!!!!",104,0.425482502441254,0.081055225580389
709,5,John Allred,"WOW! What a great service! It;s obviously convenient & inexpensive, so the only wild card is effectiveness. For me it was EXTREMELY effective!Dr. George Rudy was extremely attentive, & quickly determined that my severe side pain was likely """"muscular-skeletal"""". (A relief, since some of the the possibilities I Googled were pretty scary.) He prescribed a muscle-relaxant & sleeping med, & gave me great advice. He even checked local pharmacies to find the best price! (I paid $11 at Target.)3 1/2 hours after my appointment I fell into blissful sleep. I awoke almost 13 hours later, feeling refreshed and with manageable pain. (My routine lately has been to knock myself out with sleeping pills and wake up 4 hours later, when the pain overcomes the drug.)At first I was disappointed that he can't prescribe strong pain-meds without a physical appt.. Now I'm convinced that the regime he advised is much better. It's a little more complicated than just popping a pill every few hours. Pain serves a purpose though. Now I have manageable pain that reminds me to take it easy & let my body heal, but still allows me to function reasonably... and SLEEP.Thank you, Plushcare, for providing a unique & valuable service. And thank you, Dr. Rudy!",205,0.394521886320498,0.286882909753006
710,5,Mike,"Dr. Marks was professional, courteous, and explained every step of the process. He even went out of his way to find a 24 hour pharmacy in my area to send my prescription to. He went above and beyond my expectations. Patrick at the call center was also very helpful with setting up the appointment.",53,0.252739015696931,0.287080782011822
711,5,Penelope Krebs,Hi:I just want to inform you that I had a WONDERFUL experience with Plushcare and Dr. Wantuck.  He spent more time with me than my regular primary care doctor.  I did not feel rushed and my prescription for the sinus infection was called in immediately to my pharmacy.  I get sinus infections every spring and Plushcare will be my new medical service for this condition.  Thank you so much for starting this company.  You are awsome and I will spread the word!!,83,0.204726830813628,0.133049033883409
712,5,Jenny McCoy,"I was very impressed by Plushcare. They were prompt, thorough, and the Dr. was pleasant. My Rx was called in immediately. I couldn't ask for a better urgent care service.",30,0.358318866268783,0.40462744881341
713,5,Leah G.,"Wow! I happened to see PlushCard on a search for urgent care in my area. I had already called an urgent care in my area where I spoke to an obviously overwrought and stressed employee who was rude to me on the phone. I was ready to drive 30 minutes to a minute clinic at CVS to avoid a 2 hour wait while being surrounded by others who were just as sick as me. I was pleasantly surprised by the easy and straight forward treatment by the employees and doctor at PlushCare. Within one hour of contacting them, I had a consultation, diagnosis and prescription called into a pharmacy near me for $45. The doctor also gave me instructions for home care which were very helpful. As a healthcare professional, I appreciate the fantastic professionalism accompanied with just good old fashioned care and compassion. PlushCare you got it right! Thank you and I will be referring the people I love to you as well!",161,0.389252327427408,0.354601869494498
714,5,alex francis,"Tried calling my regular doctor who only had an appointment 2 weeks away.  Instead called Plushcare and scheduled a appointment, talked with a doctor, and got a prescription all in ONE DAY!  Finally technology has caught up with modern medicine to make the entire process quick and easy.",47,0.418578945162479,0.3539784858298
715,5,Brian Smith,The Dr. I communicated with was very attentive and was more then willing to help. The process was fast and had my result instantly. The doctor demonstrated great people skills and showed vast medical knowledge. I would recommend the service to anyone. I live a very busy life and do not get sick often so when I do it was nice to not have to schedule and appointment and wait to be seen. Excellent service.,75,0.283329248938587,0.402442332468377
716,5,Matt S.,"I recently traveled to California for a vacation and decided to drive to Napa Valley to see the scenic views.  While driving the countryside with friends, I became extremely nauseous.  After being unable to find a doctor in the Napa area that would see me on such short notice, I utilized Plushcare at the suggestion of a friend. And, I am SO glad I did.  Within minutes, I was speaking to a knowledgeable and professional doctor about my nausea and vomiting in the privacy of my hotel room. After a thorough discussion, the doctor prescribed me medication to a drug store down the road that truly saved my weekend vacation.  I would recommend Plushcare to everyone and wish there was a similar alternative available in Pennsylvania.  California residents are truly lucky to have Plushcare.",134,0.428613356556933,0.263201345071021
717,5,Renelle,"They were very concerned about my problem. I drive large vehicles, and they even found places along my route that I could park in. Had to have 3 different meds phoned in and there was no problem. Everytime I was in a different state and no sweat it was called in and buy the time I got there it was to",60,0.527322215162244,-0.145184087351187
718,5,Sean,"Great experience! I'm new to Plush Care. A friend passed along info about their recent Indiegogo campaign and I contributed, which got me a membership. I used it the other day for the first time and was not disappointed -- in fact, I was impressed! I usually get a sinus infection at least once a year and have to take an annoying trip to the doctor's office just to get a prescription for something I already know I have. I decided to give Plush Care a shot and it was way more convenient. In the end, I got the prescription I needed without the hassle. Looking forward to more visits.",109,0.429157629360545,0.387496475224656
719,5,David F.,Going to the doctor has always been a pain for me so this service is awesome. I've also subscribed to it for my children through the Indiegogo campaign but have not yet needed to see one of their pediatricians which I'm confident will be just as great and it provides me with a sense of security.,56,0.171860922831982,0.0840240239554723
720,5,Chirag,"I couldn't believe how quick and easy it was to create an account and schedule a same day appointment! Best of all, I was feeling back to normal before the first available appointment with my PCP. Thanks PlushCare!",38,0.390688243388287,0.174965135624524
721,5,Peter,As a sales executive I'm constantly on the move and my schedule has never aligned well with making doc's appointments. I recently caught pink eye and the PlushCare team diagnosed it and provided me with a prescription from my hotel room. Phenomenal and will be using them for here on out!,51,0.2507113496267,0.0484870891017778
722,5,Tyler Miller,"Plushcare is a hard working team that's focus is always on you.  The team is constructed on professionalism, integrity, and perfection.  During the whole process, you truly feel that you are being taken care of and your time is being respected; I would recommend Plushcare to my mother.",48,0.234959144092374,0.528086305525841
723,5,Brad,I am impressed with the quality doctors that are accessible through Plushcare. The quality care coupled with ease of use makes this a winner!,24,0.255155181539914,0.829941011960087
724,5,Sara,Plushcare has been a fantastic and convenient resource for anything health care related! Doctors are easily accessible and it's been a flawless process since the beginning.,26,0.235339362165821,0.540832691319598
725,5,Dominic,"PlushCare's service symbolizes the blend of modern technology and medicine. Many working professionals such as myself have little time to go to a doctor's appointment, let alone wait for a consultation. PlushCare is efficient, and I can consult a top-notch doctor at a time that works for me without the need to wait. The service is affordable, efficient, and secure. You can't ask for anything more - highly recommend this to everyone!",72,0.342163621266792,0.315695453248576
726,5,Chris,They took the time required to understand my specific condition and were able to suggest a personalized course of treatment. The entire visit (virtual) inspired confidence and I will return to this company without hesitation.,35,0.0105273415060281,0.354034491079246
